Company,QueryID,SubQueryID,Relation ID,Seq,Field,ParentFieldDataType,IsExpr,Field,ChildFieldDataType,IsExpr,AndOr,Not,(,),=,SystemFlag,SysRevID,SysRowID
,zQuoteLineSearch,06ac2d15-02f6-45d2-b080-d8163deb411a,0f0e1170-3246-40e9-950f-0b8c3deb411a,2,QuoteNum,int,FALSE,QuoteNum,int,FALSE,And,FALSE,,,=,TRUE,277964204,263e178f-190b-4528-b54a-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,2e2da242-db01-4414-8651-b6d963eb411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964205,5b8d0072-044b-4a46-9599-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,2e2da242-db01-4414-8651-b6d963eb411a,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277964206,2ee18968-ece1-438c-9bde-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,80ff751d-2763-42ae-8d50-b6d963eb411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964207,1dacdf65-afac-4403-bb4b-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,80ff751d-2763-42ae-8d50-b6d963eb411a,2,QuoteNum,int,FALSE,QuoteNum,int,FALSE,And,FALSE,,,=,TRUE,277964208,23b79c58-1d19-4224-a5bc-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,ee079d8a-4105-4808-9afb-b6d963eb411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964209,e7adcb3f-3b19-4b52-ae5e-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,ee079d8a-4105-4808-9afb-b6d963eb411a,2,QuoteNum,int,FALSE,QuoteNum,int,FALSE,And,FALSE,,,=,TRUE,277964210,a8396c11-4af4-4591-97fa-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,cc6852bc-3688-42da-961f-c70064eb411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964211,0aa2fed8-9869-4d77-8375-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,cc6852bc-3688-42da-961f-c70064eb411a,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277964212,07769195-f102-4338-93d3-b25a00df7696
,zQuoteStatus,85c85ddb-4d32-4a8b-b382-948b63eb411a,cc6852bc-3688-42da-961f-c70064eb411a,3,ShipToNum,nvarchar,FALSE,ShipToNum,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964213,aa3bcbc3-e04a-4042-8b93-b25a00df7696
,zquotetracker01,baf8f686-0783-4458-a7fb-d07776eb411a,9dc830d8-5fb9-4455-856c-e19e76eb411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964214,1635641f-792a-4508-83bc-b25a00df7696
,zquotetracker01,baf8f686-0783-4458-a7fb-d07776eb411a,9dc830d8-5fb9-4455-856c-e19e76eb411a,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277964215,510f7817-c313-4649-b716-b25a00df7696
,zquotetracker01,baf8f686-0783-4458-a7fb-d07776eb411a,7a286d57-d51f-4865-8c63-e19e76eb411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964216,80acec00-cf7b-484a-b489-b25a00df7696
,zquotetracker01,baf8f686-0783-4458-a7fb-d07776eb411a,7a286d57-d51f-4865-8c63-e19e76eb411a,2,QuoteNum,int,FALSE,QuoteNum,int,FALSE,And,FALSE,,,=,TRUE,277964217,d76221c4-a7a7-42f3-bfcb-b25a00df7696
,zquotetracker01,baf8f686-0783-4458-a7fb-d07776eb411a,c946510a-f983-4761-93b1-e19e76eb411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964218,6a7dada1-2fb0-446b-b742-b25a00df7696
,zquotetracker01,baf8f686-0783-4458-a7fb-d07776eb411a,c946510a-f983-4761-93b1-e19e76eb411a,2,QuoteNum,int,FALSE,QuoteNum,int,FALSE,And,FALSE,,,=,TRUE,277964219,54ae6dea-4828-4f9d-9060-b25a00df7696
,zRebateContract,c25572b1-d678-4b34-9f5b-85f2aceb411a,ba94f000-8fe8-4ba4-b48f-8825cdeb411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964220,9d7d40fc-4802-4288-af4d-b25a00df7696
,zRebateContract,c25572b1-d678-4b34-9f5b-85f2aceb411a,ba94f000-8fe8-4ba4-b48f-8825cdeb411a,2,RebateID,nvarchar,FALSE,RebateID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964221,7145394d-0b99-4d40-8b60-b25a00df7696
,zRebateCustDtl,769fc0cb-0685-43a5-867d-b4b104ec411a,c5b77fa7-8f9a-4994-b35c-8b6914ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964222,b41339f2-4f32-4622-a6ae-b25a00df7696
,zRebateCustDtl,769fc0cb-0685-43a5-867d-b4b104ec411a,c5b77fa7-8f9a-4994-b35c-8b6914ec411a,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277964223,afd92029-20e3-4ce0-95db-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,44962e8f-6137-4c66-9920-8c3039ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964224,6ee1bd63-43da-443e-832c-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,44962e8f-6137-4c66-9920-8c3039ec411a,2,RebateID,nvarchar,FALSE,RebateID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964225,8c60416c-19b9-4a32-a8ad-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,44962e8f-6137-4c66-9920-8c3039ec411a,3,LineNum,int,FALSE,LineNum,int,FALSE,And,FALSE,,,=,TRUE,277964226,665d9194-94ea-4f46-b43d-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,20b0d834-e549-4ac4-b17e-8c3039ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964227,bbe0b8cc-f026-44a3-9118-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,20b0d834-e549-4ac4-b17e-8c3039ec411a,2,InvoiceNum,int,FALSE,InvoiceNum,int,FALSE,And,FALSE,,,=,TRUE,277964228,1bcdee03-01a3-47c9-94c6-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,20b0d834-e549-4ac4-b17e-8c3039ec411a,3,InvoiceLine,int,FALSE,InvoiceLine,int,FALSE,And,FALSE,,,=,TRUE,277964229,614e3181-2127-44af-89f2-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,1c355dd1-622a-433b-b27d-8c3039ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964230,90bc932f-e61c-430d-8a50-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,1c355dd1-622a-433b-b27d-8c3039ec411a,2,RebateID,nvarchar,FALSE,RebateID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964231,bb5439c0-426b-4338-b393-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,4c6736ea-5c46-4e95-bf46-8c3039ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964232,2cf8da5b-8394-48c8-9d58-b25a00df7696
,zRebateDetail,247fafdd-1a6b-4b9b-97aa-d87c27ec411a,4c6736ea-5c46-4e95-bf46-8c3039ec411a,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277964233,16f19d30-10db-4132-ac42-b25a00df7696
,zRebateDtl,5e2a8ccc-4708-418d-a9e3-ea6a4cec411a,49aca60b-2ac7-441d-889d-fb914cec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964234,3ee66e5c-8194-4999-ad7b-b25a00df7696
,zRebateDtl,5e2a8ccc-4708-418d-a9e3-ea6a4cec411a,49aca60b-2ac7-441d-889d-fb914cec411a,2,ProdCode,nvarchar,FALSE,ProdCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964235,a1c8decc-65f8-4df9-8aeb-b25a00df7696
,zRebateHeader,5a19ab48-d09b-4c82-9467-48a55fec411a,d8ea1bb0-cf3c-46a3-82d7-59cc5fec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964236,e13d2c53-98ad-4429-aabd-b25a00df7696
,zRebateHeader,5a19ab48-d09b-4c82-9467-48a55fec411a,d8ea1bb0-cf3c-46a3-82d7-59cc5fec411a,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277964237,b954aae8-a326-46b1-b903-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,2465b528-6a6d-4812-8094-52e396ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964238,673f844c-3968-419f-abd5-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,307b7382-3282-4a4a-8ad2-52e396ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964239,8eb2778f-9369-436b-aa41-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,307b7382-3282-4a4a-8ad2-52e396ec411a,2,COACode,nvarchar,FALSE,COACode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964240,5641a349-0657-45ff-9bb4-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,307b7382-3282-4a4a-8ad2-52e396ec411a,3,GLAccount,nvarchar,FALSE,GLAccount,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964241,ef968d41-39b7-4065-a9b8-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,6908477f-d221-4839-8b38-52e396ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964242,5b13314a-c393-4ac9-aa41-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,6908477f-d221-4839-8b38-52e396ec411a,2,InvoiceNum,int,FALSE,Key1,int,FALSE,And,FALSE,,,=,TRUE,277964243,859b67b2-5b6d-4240-aa0b-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,6908477f-d221-4839-8b38-52e396ec411a,3,InvoiceLine,int,FALSE,Key2,int,FALSE,And,FALSE,,,=,TRUE,277964244,bfceb8d6-9703-4c14-9f1a-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,d2ec949d-5931-4d03-962a-52e396ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964245,8dbbdbdb-d0ee-407a-bb8a-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,d2ec949d-5931-4d03-962a-52e396ec411a,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277964246,b74f8556-dd46-4c38-ae35-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,e80c6898-439a-4f2a-a2d1-52e396ec411a,1,Company,nvarchar,FALSE,company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964247,0738c588-8d8a-4d26-a113-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,e80c6898-439a-4f2a-a2d1-52e396ec411a,2,ProdCode,nvarchar,FALSE,ProdCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964248,284415f5-8fb2-4638-bb8f-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,c1497755-b9c0-4660-b539-52e396ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964249,72f01c3c-0b74-4e72-a6cf-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,c1497755-b9c0-4660-b539-52e396ec411a,2,RebateID,nvarchar,FALSE,RebateID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964250,94987e4f-a538-4f9e-88fd-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,c1497755-b9c0-4660-b539-52e396ec411a,3,LineNum,int,FALSE,LineNum,int,FALSE,And,FALSE,,,=,TRUE,277964251,f8db5b36-1b88-48fd-8bab-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,9a8cbbeb-16e8-42d6-b75b-52e396ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964252,ebf76d4c-fd97-4208-b3bc-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,9a8cbbeb-16e8-42d6-b75b-52e396ec411a,2,InvoiceNum,int,FALSE,InvoiceNum,int,FALSE,And,FALSE,,,=,TRUE,277964253,80305c42-d90b-4b45-ac08-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,9a8cbbeb-16e8-42d6-b75b-52e396ec411a,3,InvoiceLine,int,FALSE,InvoiceLine,int,FALSE,And,FALSE,,,=,TRUE,277964254,c5222338-fba8-459f-843a-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,10252d2d-1fc5-4260-be59-52e396ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964255,7ce9068e-b25f-4f7f-ae09-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,10252d2d-1fc5-4260-be59-52e396ec411a,2,InvoiceNum,int,FALSE,InvoiceNum,int,FALSE,And,FALSE,,,=,TRUE,277964256,694f8ad2-5336-44e2-93e9-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,b6eff319-72c8-4708-bf4c-52e396ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964257,a495d65f-9581-48e9-870c-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,b6eff319-72c8-4708-bf4c-52e396ec411a,2,RebateID,nvarchar,FALSE,RebateID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964258,8dd381b7-bb3f-458a-bca9-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,f3c559ea-efb8-4581-98c6-df107d66e8f5,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,,FALSE,,,=,TRUE,277964259,f76ffa91-fe71-410e-a948-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,f3c559ea-efb8-4581-98c6-df107d66e8f5,2,BookID,nvarchar,FALSE,BookID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964260,114fcb31-8f22-446f-bf46-b25a00df7696
,zRebateTrans,93e44112-aef4-469d-b4a8-dbd195ec411a,f3c559ea-efb8-4581-98c6-df107d66e8f5,3,COACode,nvarchar,FALSE,COACode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964261,c3ac50fd-828f-4c3d-a905-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,64329bea-6e5f-4584-948e-b02ed1ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964262,d0b9db68-18fb-4c2e-87f8-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,64329bea-6e5f-4584-948e-b02ed1ec411a,2,ShipViaCode,nvarchar,FALSE,ShipViaCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964263,774771a4-e977-4275-9f1d-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,cdf699a0-3ae7-4bad-9c5b-b02ed1ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964264,0a8e214e-0616-4e94-a7fc-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,cdf699a0-3ae7-4bad-9c5b-b02ed1ec411a,2,VendorNum,int,FALSE,VendorNum,int,FALSE,And,FALSE,,,=,TRUE,277964265,33e2fabf-33a2-45e1-9ff2-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,cdf699a0-3ae7-4bad-9c5b-b02ed1ec411a,3,PurPoint,nvarchar,FALSE,PurPoint,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964266,56eae02c-1a07-48cf-83ab-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,cdf699a0-3ae7-4bad-9c5b-b02ed1ec411a,4,PackSlip,nvarchar,FALSE,PackSlip,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964267,1bde0850-743c-432c-b9d4-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,10e76cce-d4e8-4fcd-9cfb-b02ed1ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964268,46391892-261e-40b8-8edf-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,10e76cce-d4e8-4fcd-9cfb-b02ed1ec411a,2,VendorNum,int,FALSE,VendorNum,int,FALSE,And,FALSE,,,=,TRUE,277964269,936cba59-3054-4f54-85d4-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,d13f2e02-e2b5-496a-9eca-b02ed1ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964270,0320663b-8c9f-4931-89e1-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,d13f2e02-e2b5-496a-9eca-b02ed1ec411a,2,PONum,int,FALSE,PONum,int,FALSE,And,FALSE,,,=,TRUE,277964271,5e368efc-2b69-4e3e-b5c1-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,d13f2e02-e2b5-496a-9eca-b02ed1ec411a,3,POLine,int,FALSE,POLine,int,FALSE,And,FALSE,,,=,TRUE,277964272,a8796fbb-4869-4a46-8b3f-b25a00df7696
,zReceiptStatus,8beb7e01-3ac8-425e-b494-391dd0ec411a,d13f2e02-e2b5-496a-9eca-b02ed1ec411a,4,PORelNum,int,FALSE,PORelNum,int,FALSE,And,FALSE,,,=,TRUE,277964273,2fa4541e-7af1-47e2-9707-b25a00df7696
,zReceiptTracker01,e6a604ef-0ef5-471c-9bd4-cacce3ec411a,f3883a8b-5099-4b4e-86ee-fd41e4ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964274,5d1db5e0-21e8-4091-8891-b25a00df7696
,zReceiptTracker01,e6a604ef-0ef5-471c-9bd4-cacce3ec411a,f3883a8b-5099-4b4e-86ee-fd41e4ec411a,4,PackSlip,nvarchar,FALSE,PackSlip,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964275,6e1d7329-ce49-4781-b5da-b25a00df7696
,zReceiptTracker01,e6a604ef-0ef5-471c-9bd4-cacce3ec411a,fe7cfbc7-1c6e-48a5-9996-fd41e4ec411a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964276,0f186fae-1b27-4ec6-8f1d-b25a00df7696
,zReceiptTracker01,e6a604ef-0ef5-471c-9bd4-cacce3ec411a,fe7cfbc7-1c6e-48a5-9996-fd41e4ec411a,2,VendorNum,int,FALSE,VendorNum,int,FALSE,And,FALSE,,,=,TRUE,277964277,d3c5e837-5849-4c45-9465-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,614cfb84-a69f-4d03-b6cc-3bc9a3f62f93,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,,FALSE,,,=,TRUE,277964278,6f78951d-e41d-4cea-b4c4-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,614cfb84-a69f-4d03-b6cc-3bc9a3f62f93,2,VendorNum,int,FALSE,VendorNum,int,FALSE,And,FALSE,,,=,TRUE,277964279,a22e8a14-b487-4ddd-aa18-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,614cfb84-a69f-4d03-b6cc-3bc9a3f62f93,3,PurPoint,nvarchar,FALSE,PurPoint,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964280,a88679cb-e297-45b5-b2f2-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,614cfb84-a69f-4d03-b6cc-3bc9a3f62f93,4,PackSlip,nvarchar,FALSE,PackSlip,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964281,aff42bd2-0caf-487f-baae-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,9587cc53-77c5-4403-b8b6-3bc9a3f62f93,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,,FALSE,,,=,TRUE,277964282,fad835e8-2062-44f8-b043-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,9587cc53-77c5-4403-b8b6-3bc9a3f62f93,2,VendorNum,int,FALSE,VendorNum,int,FALSE,And,FALSE,,,=,TRUE,277964283,a70041d2-0400-476d-b7b2-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,177e911e-c31f-4a52-b3b4-dbdea2f62f93,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,,FALSE,,,=,TRUE,277964284,b8f62fcf-8d12-46df-b4ed-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,177e911e-c31f-4a52-b3b4-dbdea2f62f93,2,PONum,int,FALSE,PONum,int,FALSE,And,FALSE,,,=,TRUE,277964285,05d69025-5398-45ac-9e1f-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,177e911e-c31f-4a52-b3b4-dbdea2f62f93,3,POLine,int,FALSE,POLine,int,FALSE,And,FALSE,,,=,TRUE,277964286,b27dabb5-6374-4d7d-adda-b25a00df7696
,zRecieptsNotInvoice,9763138c-c60b-4464-91c1-cb8043f62f93,177e911e-c31f-4a52-b3b4-dbdea2f62f93,4,PORelNum,int,FALSE,PORelNum,int,FALSE,And,FALSE,,,=,TRUE,277964287,82940031-daeb-4087-b2ca-b25a00df7696
,zResGroupLoad,b94b4018-ae52-4c05-953e-4ec6600b6fbc,91a33de6-4e3f-440e-b1fc-0ec8e51d0a77,1,Company,nvarchar,FALSE,ShopCap_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964289,5aefa566-484c-4b9f-8305-b25a00df7696
,zResGroupLoad,b94b4018-ae52-4c05-953e-4ec6600b6fbc,91a33de6-4e3f-440e-b1fc-0ec8e51d0a77,2,ResourceGrpID,nvarchar,FALSE,ShopCap_ResourceGrpID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964290,d74e114f-1904-41bd-8de5-b25a00df7696
,zResGroupLoad,b94b4018-ae52-4c05-953e-4ec6600b6fbc,47273a8d-405d-4751-9b4b-9e38e931b8d7,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964291,009c7b2a-e793-469a-8868-b25a00df7696
,zResGroupLoad,b94b4018-ae52-4c05-953e-4ec6600b6fbc,47273a8d-405d-4751-9b4b-9e38e931b8d7,2,JCDept,nvarchar,FALSE,JCDept,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964292,4cd6d8d2-b380-402b-8f44-b25a00df7696
,zResGroupLoadDept,b94b4018-ae52-4c05-953e-4ec6600b6fbc,91a33de6-4e3f-440e-b1fc-0ec8e51d0a77,1,Company,nvarchar,FALSE,ShopCap_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964293,80581ecf-f561-455a-b71d-b25a00df7696
,zResGroupLoadDept,b94b4018-ae52-4c05-953e-4ec6600b6fbc,91a33de6-4e3f-440e-b1fc-0ec8e51d0a77,2,ResourceGrpID,nvarchar,FALSE,ShopCap_ResourceGrpID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964294,b79dbd7c-62bb-4977-b706-b25a00df7696
,zResGroupLoadDept,b94b4018-ae52-4c05-953e-4ec6600b6fbc,47273a8d-405d-4751-9b4b-9e38e931b8d7,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964295,ceb296c8-0bc8-4dc0-b077-b25a00df7696
,zResGroupLoadDept,b94b4018-ae52-4c05-953e-4ec6600b6fbc,47273a8d-405d-4751-9b4b-9e38e931b8d7,2,JCDept,nvarchar,FALSE,JCDept,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964296,0380f4b1-be61-4399-938b-b25a00df7696
,zResGroupLoadDeptSLG,b94b4018-ae52-4c05-953e-4ec6600b6fbc,91a33de6-4e3f-440e-b1fc-0ec8e51d0a77,1,Company,nvarchar,FALSE,ShopCap_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964297,e1fc06f5-81f4-40bb-827f-b25a00df7696
,zResGroupLoadDeptSLG,b94b4018-ae52-4c05-953e-4ec6600b6fbc,91a33de6-4e3f-440e-b1fc-0ec8e51d0a77,2,ResourceGrpID,nvarchar,FALSE,ShopCap_ResourceGrpID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964298,b6689ab7-8404-4c10-b267-b25a00df7696
,zResGroupLoadDeptSLG,b94b4018-ae52-4c05-953e-4ec6600b6fbc,47273a8d-405d-4751-9b4b-9e38e931b8d7,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964299,9fb8d440-8879-48d4-ad06-b25a00df7696
,zResGroupLoadDeptSLG,b94b4018-ae52-4c05-953e-4ec6600b6fbc,47273a8d-405d-4751-9b4b-9e38e931b8d7,2,JCDept,nvarchar,FALSE,JCDept,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964300,e2be41d5-ac52-4c53-b4eb-b25a00df7696
,zResGroupSLG,b94b4018-ae52-4c05-953e-4ec6600b6fbc,91a33de6-4e3f-440e-b1fc-0ec8e51d0a77,1,Company,nvarchar,FALSE,ShopCap_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964301,f35fcda5-f163-47f1-be79-b25a00df7696
,zResGroupSLG,b94b4018-ae52-4c05-953e-4ec6600b6fbc,91a33de6-4e3f-440e-b1fc-0ec8e51d0a77,2,ResourceGrpID,nvarchar,FALSE,ShopCap_ResourceGrpID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277964302,8f331818-b37f-406c-9d57-b25a00df7696
